"Date","Price","Open","High","Low","Vol.","Change %"
"25/08/2004","19,426.20","19,426.20","19,426.20","19,426.20","","-0.24%"
"24/08/2004","19,472.00","19,472.00","19,472.00","19,472.00","","0.09%"
"23/08/2004","19,455.00","19,455.00","19,455.00","19,455.00","","0.78%"
"20/08/2004","19,303.50","19,303.50","19,303.50","19,303.50","","0.33%"
"19/08/2004","19,239.40","19,239.40","19,239.40","19,239.40","","0.29%"
"18/08/2004","19,183.10","19,183.10","19,183.10","19,183.10","","-0.20%"
"17/08/2004","19,222.40","19,222.40","19,222.40","19,222.40","","0.43%"
"16/08/2004","19,139.50","19,139.50","19,139.50","19,139.50","","-0.03%"
"13/08/2004","19,144.40","19,144.40","19,144.40","19,144.40","","-0.29%"
"12/08/2004","19,199.60","19,199.60","19,199.60","19,199.60","","-0.66%"
"11/08/2004","19,327.40","19,327.40","19,327.40","19,327.40","","0.35%"
"10/08/2004","19,260.00","19,260.00","19,260.00","19,260.00","","-0.27%"
"09/08/2004","19,312.70","19,312.70","19,312.70","19,312.70","","-0.60%"
"06/08/2004","19,429.30","19,429.30","19,429.30","19,429.30","","-0.24%"
"05/08/2004","19,475.10","19,475.10","19,475.10","19,475.10","","-0.20%"
"04/08/2004","19,514.10","19,514.10","19,514.10","19,514.10","","-0.20%"
"03/08/2004","19,553.60","19,553.60","19,553.60","19,553.60","","0.27%"
"02/08/2004","19,501.50","19,501.50","19,501.50","19,501.50","","0.25%"
"30/07/2004","19,453.20","19,453.20","19,453.20","19,453.20","","0.99%"
"29/07/2004","19,261.60","19,261.60","19,261.60","19,261.60","","0.06%"
"28/07/2004","19,249.20","19,249.20","19,249.20","19,249.20","","0.27%"
"27/07/2004","19,197.50","19,197.50","19,197.50","19,197.50","","0.12%"
"26/07/2004","19,175.40","19,175.40","19,175.40","19,175.40","","0.01%"
"23/07/2004","19,173.10","19,173.10","19,173.10","19,173.10","","-0.37%"
"22/07/2004","19,245.00","19,245.00","19,245.00","19,245.00","","-0.73%"
"21/07/2004","19,386.20","19,386.20","19,386.20","19,386.20","","0.59%"
"20/07/2004","19,272.40","19,272.40","19,272.40","19,272.40","","-0.84%"
"19/07/2004","19,436.40","19,436.40","19,436.40","19,436.40","","0.06%"
"16/07/2004","19,424.60","19,424.60","19,424.60","19,424.60","","0.14%"
"15/07/2004","19,397.60","19,397.60","19,397.60","19,397.60","","0.09%"
"14/07/2004","19,379.70","19,379.70","19,379.70","19,379.70","","-1.01%"
"13/07/2004","19,576.90","19,576.90","19,576.90","19,576.90","","0.02%"
"12/07/2004","19,573.10","19,573.10","19,573.10","19,573.10","","-0.17%"
"09/07/2004","19,606.50","19,606.50","19,606.50","19,606.50","","-0.13%"
"08/07/2004","19,632.00","19,632.00","19,632.00","19,632.00","","0.10%"
"07/07/2004","19,611.80","19,611.80","19,611.80","19,611.80","","0.26%"
"06/07/2004","19,561.50","19,561.50","19,561.50","19,561.50","","0.53%"
"05/07/2004","19,457.60","19,457.60","19,457.60","19,457.60","","0.16%"
"02/07/2004","19,427.10","19,427.10","19,427.10","19,427.10","","-0.07%"
"01/07/2004","19,440.50","19,440.50","19,440.50","19,440.50","","0.12%"
"30/06/2004","19,416.70","19,416.70","19,416.70","19,416.70","","0.33%"
"29/06/2004","19,353.10","19,353.10","19,353.10","19,353.10","","-0.02%"
"28/06/2004","19,356.80","19,356.80","19,356.80","19,356.80","","-0.19%"
"25/06/2004","19,394.30","19,394.30","19,394.30","19,394.30","","-0.12%"
"24/06/2004","19,418.10","19,418.10","19,418.10","19,418.10","","-0.38%"
"23/06/2004","19,491.40","19,491.40","19,491.40","19,491.40","","0.34%"
"22/06/2004","19,425.10","19,425.10","19,425.10","19,425.10","","-0.39%"
"21/06/2004","19,501.20","19,501.20","19,501.20","19,501.20","","0.76%"
"18/06/2004","19,354.30","19,354.30","19,354.30","19,354.30","","0.51%"
"17/06/2004","19,256.30","19,256.30","19,256.30","19,256.30","","0.67%"
"16/06/2004","19,128.00","19,128.00","19,128.00","19,128.00","","0.53%"
"15/06/2004","19,027.00","19,027.00","19,027.00","19,027.00","","-0.28%"
"11/06/2004","19,080.40","19,080.40","19,080.40","19,080.40","","0.34%"
"10/06/2004","19,014.80","19,014.80","19,014.80","19,014.80","","0.05%"
"09/06/2004","19,004.90","19,004.90","19,004.90","19,004.90","","-0.50%"
"08/06/2004","19,100.40","19,100.40","19,100.40","19,100.40","","-0.01%"
"07/06/2004","19,102.60","19,102.60","19,102.60","19,102.60","","0.67%"
"04/06/2004","18,975.30","18,975.30","18,975.30","18,975.30","","0.13%"
"03/06/2004","18,950.40","18,950.40","18,950.40","18,950.40","","-0.27%"
"02/06/2004","19,001.70","19,001.70","19,001.70","19,001.70","","0.57%"
"01/06/2004","18,893.40","18,893.40","18,893.40","18,893.40","","-0.09%"
"31/05/2004","18,909.60","18,909.60","18,909.60","18,909.60","","0.29%"
"28/05/2004","18,855.00","18,855.00","18,855.00","18,855.00","","0.17%"
"27/05/2004","18,822.40","18,822.40","18,822.40","18,822.40","","0.56%"
"26/05/2004","18,717.10","18,717.10","18,717.10","18,717.10","","0.87%"
"25/05/2004","18,555.00","18,555.00","18,555.00","18,555.00","","-0.17%"
"24/05/2004","18,586.60","18,586.60","18,586.60","18,586.60","","0.21%"
"21/05/2004","18,547.00","18,547.00","18,547.00","18,547.00","","0.49%"
"20/05/2004","18,456.50","18,456.50","18,456.50","18,456.50","","-0.35%"
"19/05/2004","18,522.20","18,522.20","18,522.20","18,522.20","","0.56%"
"18/05/2004","18,418.70","18,418.70","18,418.70","18,418.70","","0.79%"
"17/05/2004","18,274.50","18,274.50","18,274.50","18,274.50","","-0.42%"
"14/05/2004","18,350.80","18,350.80","18,350.80","18,350.80","","-0.20%"
"13/05/2004","18,388.20","18,388.20","18,388.20","18,388.20","","-0.24%"
"12/05/2004","18,432.10","18,432.10","18,432.10","18,432.10","","0.66%"
"11/05/2004","18,310.70","18,310.70","18,310.70","18,310.70","","0.10%"
"10/05/2004","18,292.60","18,292.60","18,292.60","18,292.60","","-1.18%"
"07/05/2004","18,510.10","18,510.10","18,510.10","18,510.10","","-0.18%"
"06/05/2004","18,544.20","18,544.20","18,544.20","18,544.20","","-0.24%"
"05/05/2004","18,588.70","18,588.70","18,588.70","18,588.70","","0.48%"
"04/05/2004","18,499.30","18,499.30","18,499.30","18,499.30","","0.28%"
"03/05/2004","18,447.80","18,447.80","18,447.80","18,447.80","","-0.54%"
"30/04/2004","18,548.60","18,548.60","18,548.60","18,548.60","","-0.02%"
"29/04/2004","18,551.40","18,551.40","18,551.40","18,551.40","","-1.26%"
"28/04/2004","18,788.40","18,788.40","18,788.40","18,788.40","","-0.05%"
"27/04/2004","18,798.00","18,798.00","18,798.00","18,798.00","","-0.11%"
"26/04/2004","18,819.40","18,819.40","18,819.40","18,819.40","","-0.19%"
"23/04/2004","18,854.90","18,854.90","18,854.90","18,854.90","","0.61%"
"22/04/2004","18,739.80","18,739.80","18,739.80","18,739.80","","-0.09%"
"21/04/2004","18,755.90","18,755.90","18,755.90","18,755.90","","-0.39%"
"20/04/2004","18,829.00","18,829.00","18,829.00","18,829.00","","0.56%"
"19/04/2004","18,724.00","18,724.00","18,724.00","18,724.00","","0.47%"
"16/04/2004","18,636.00","18,636.00","18,636.00","18,636.00","","-0.06%"
"15/04/2004","18,646.70","18,646.70","18,646.70","18,646.70","","-0.44%"
"14/04/2004","18,728.40","18,728.40","18,728.40","18,728.40","","-0.10%"
"13/04/2004","18,747.30","18,747.30","18,747.30","18,747.30","","-0.37%"
"08/04/2004","18,816.50","18,816.50","18,816.50","18,816.50","","-0.13%"
"07/04/2004","18,841.50","18,841.50","18,841.50","18,841.50","","0.08%"
"06/04/2004","18,827.30","18,827.30","18,827.30","18,827.30","","0.11%"
"05/04/2004","18,807.50","18,807.50","18,807.50","18,807.50","","0.40%"
"02/04/2004","18,732.40","18,732.40","18,732.40","18,732.40","","-0.22%"
"01/04/2004","18,773.40","18,773.40","18,773.40","18,773.40","","0.91%"
"31/03/2004","18,604.20","18,604.20","18,604.20","18,604.20","","-0.08%"
"30/03/2004","18,619.30","18,619.30","18,619.30","18,619.30","","0.21%"
"29/03/2004","18,579.90","18,579.90","18,579.90","18,579.90","","-0.47%"
"26/03/2004","18,668.10","18,668.10","18,668.10","18,668.10","","0.84%"
"25/03/2004","18,511.70","18,511.70","18,511.70","18,511.70","","0.44%"
"24/03/2004","18,431.50","18,431.50","18,431.50","18,431.50","","-0.10%"
"23/03/2004","18,449.40","18,449.40","18,449.40","18,449.40","","-0.35%"
"22/03/2004","18,514.90","18,514.90","18,514.90","18,514.90","","-0.75%"
"19/03/2004","18,655.10","18,655.10","18,655.10","18,655.10","","0.17%"
"18/03/2004","18,623.30","18,623.30","18,623.30","18,623.30","","-0.26%"
"17/03/2004","18,671.70","18,671.70","18,671.70","18,671.70","","0.70%"
"16/03/2004","18,541.40","18,541.40","18,541.40","18,541.40","","0.10%"
"15/03/2004","18,522.90","18,522.90","18,522.90","18,522.90","","0.30%"
"12/03/2004","18,467.80","18,467.80","18,467.80","18,467.80","","-0.31%"
"11/03/2004","18,526.00","18,526.00","18,526.00","18,526.00","","0.03%"
"10/03/2004","18,520.70","18,520.70","18,520.70","18,520.70","","-0.29%"
"09/03/2004","18,574.60","18,574.60","18,574.60","18,574.60","","0.17%"
"08/03/2004","18,542.90","18,542.90","18,542.90","18,542.90","","0.37%"
"05/03/2004","18,475.20","18,475.20","18,475.20","18,475.20","","0.57%"
"04/03/2004","18,369.80","18,369.80","18,369.80","18,369.80","","0.05%"
"03/03/2004","18,360.50","18,360.50","18,360.50","18,360.50","","-0.03%"
"02/03/2004","18,365.66","18,365.66","18,365.66","18,365.66","","0.36%"
"01/03/2004","18,299.60","18,299.60","18,299.60","18,299.60","","0.65%"
"27/02/2004","18,181.50","18,181.50","18,181.50","18,181.50","","0.41%"
"26/02/2004","18,106.60","18,106.60","18,106.60","18,106.60","","0.44%"
"25/02/2004","18,027.70","18,027.70","18,027.70","18,027.70","","0.15%"
"24/02/2004","18,000.10","18,000.10","18,000.10","18,000.10","","-0.30%"
"23/02/2004","18,053.60","18,053.60","18,053.60","18,053.60","","-0.13%"
"20/02/2004","18,076.30","18,076.30","18,076.30","18,076.30","","-0.20%"
"19/02/2004","18,112.20","18,112.20","18,112.20","18,112.20","","0.09%"
"18/02/2004","18,095.40","18,095.40","18,095.40","18,095.40","","0.58%"
"17/02/2004","17,990.80","17,990.80","17,990.80","17,990.80","","0.30%"
"16/02/2004","17,936.80","17,936.80","17,936.80","17,936.80","","-0.21%"
"13/02/2004","17,974.80","17,974.80","17,974.80","17,974.80","","0.23%"
"12/02/2004","17,933.70","17,933.70","17,933.70","17,933.70","","0.77%"
"11/02/2004","17,796.90","17,796.90","17,796.90","17,796.90","","0.45%"
"10/02/2004","17,718.00","17,718.00","17,718.00","17,718.00","","0.02%"
"09/02/2004","17,714.60","17,714.60","17,714.60","17,714.60","","0.46%"
"06/02/2004","17,634.30","17,634.30","17,634.30","17,634.30","","0.32%"
"05/02/2004","17,578.50","17,578.50","17,578.50","17,578.50","","-0.11%"
"04/02/2004","17,598.10","17,598.10","17,598.10","17,598.10","","0.04%"
"03/02/2004","17,591.00","17,591.00","17,591.00","17,591.00","","-0.29%"
"02/02/2004","17,641.90","17,641.90","17,641.90","17,641.90","","0.09%"
"30/01/2004","17,626.20","17,626.20","17,626.20","17,626.20","","0.23%"
"29/01/2004","17,585.70","17,585.70","17,585.70","17,585.70","","-0.46%"
"28/01/2004","17,666.90","17,666.90","17,666.90","17,666.90","","-0.98%"
"27/01/2004","17,841.90","17,841.90","17,841.90","17,841.90","","-0.68%"
"23/01/2004","17,963.90","17,963.90","17,963.90","17,963.90","","0.24%"
"22/01/2004","17,920.20","17,920.20","17,920.20","17,920.20","","0.61%"
"21/01/2004","17,811.70","17,811.70","17,811.70","17,811.70","","-0.06%"
"20/01/2004","17,822.60","17,822.60","17,822.60","17,822.60","","0.19%"
"19/01/2004","17,789.60","17,789.60","17,789.60","17,789.60","","0.42%"
"16/01/2004","17,714.70","17,714.70","17,714.70","17,714.70","","-0.54%"
"15/01/2004","17,810.50","17,810.50","17,810.50","17,810.50","","-0.13%"
"14/01/2004","17,834.20","17,834.20","17,834.20","17,834.20","","0.48%"
"13/01/2004","17,749.80","17,749.80","17,749.80","17,749.80","","-0.22%"
"12/01/2004","17,789.70","17,789.70","17,789.70","17,789.70","","0.03%"
"09/01/2004","17,783.90","17,783.90","17,783.90","17,783.90","","0.11%"
"08/01/2004","17,764.00","17,764.00","17,764.00","17,764.00","","-0.17%"
"07/01/2004","17,794.50","17,794.50","17,794.50","17,794.50","","-0.42%"
"06/01/2004","17,869.40","17,869.40","17,869.40","17,869.40","","0.96%"
"05/01/2004","17,700.00","17,700.00","17,700.00","17,700.00","","-0.44%"
"02/01/2004","17,778.80","17,778.80","17,778.80","17,778.80","","0.03%"
"31/12/2003","17,774.00","17,774.00","17,774.00","17,774.00","","0.14%"
"30/12/2003","17,748.60","17,748.60","17,748.60","17,748.60","","0.41%"
"29/12/2003","17,677.00","17,677.00","17,677.00","17,677.00","","0.50%"
"24/12/2003","17,589.90","17,589.90","17,589.90","17,589.90","","0.33%"
"23/12/2003","17,532.20","17,532.20","17,532.20","17,532.20","","0.15%"
"22/12/2003","17,506.00","17,506.00","17,506.00","17,506.00","","0.70%"
"19/12/2003","17,384.40","17,384.40","17,384.40","17,384.40","","0.27%"
"18/12/2003","17,338.00","17,338.00","17,338.00","17,338.00","","-0.22%"
"17/12/2003","17,376.80","17,376.80","17,376.80","17,376.80","","0.50%"
"16/12/2003","17,289.90","17,289.90","17,289.90","17,289.90","","-1.00%"
"15/12/2003","17,464.00","17,464.00","17,464.00","17,464.00","","1.09%"
"12/12/2003","17,276.30","17,276.30","17,276.30","17,276.30","","0.73%"
"11/12/2003","17,151.30","17,151.30","17,151.30","17,151.30","","-0.68%"
"10/12/2003","17,268.60","17,268.60","17,268.60","17,268.60","","-0.23%"
"09/12/2003","17,309.20","17,309.20","17,309.20","17,309.20","","-0.20%"
"08/12/2003","17,343.40","17,343.40","17,343.40","17,343.40","","-0.14%"
"05/12/2003","17,367.00","17,367.00","17,367.00","17,367.00","","0.00%"
"04/12/2003","17,367.20","17,367.20","17,367.20","17,367.20","","0.45%"
"03/12/2003","17,289.40","17,289.40","17,289.40","17,289.40","","0.87%"
"02/12/2003","17,140.70","17,140.70","17,140.70","17,140.70","","0.56%"
"01/12/2003","17,045.90","17,045.90","17,045.90","17,045.90","","-0.47%"
"28/11/2003","17,126.20","17,126.20","17,126.20","17,126.20","","0.02%"
"27/11/2003","17,123.00","17,123.00","17,123.00","17,123.00","","-0.18%"
"26/11/2003","17,153.30","17,153.30","17,153.30","17,153.30","","-0.02%"
"25/11/2003","17,156.50","17,156.50","17,156.50","17,156.50","","0.66%"
"24/11/2003","17,044.40","17,044.40","17,044.40","17,044.40","","0.09%"
"21/11/2003","17,029.00","17,029.00","17,029.00","17,029.00","","-0.47%"
"20/11/2003","17,108.70","17,108.70","17,108.70","17,108.70","","0.21%"
"19/11/2003","17,073.40","17,073.40","17,073.40","17,073.40","","0.21%"
"18/11/2003","17,038.10","17,038.10","17,038.10","17,038.10","","0.03%"
"17/11/2003","17,032.60","17,032.60","17,032.60","17,032.60","","-0.64%"
"14/11/2003","17,142.80","17,142.80","17,142.80","17,142.80","","-0.49%"
"13/11/2003","17,228.00","17,228.00","17,228.00","17,228.00","","0.47%"
"12/11/2003","17,146.60","17,146.60","17,146.60","17,146.60","","0.07%"
"11/11/2003","17,134.00","17,134.00","17,134.00","17,134.00","","-0.91%"
"10/11/2003","17,291.30","17,291.30","17,291.30","17,291.30","","-0.49%"
"07/11/2003","17,376.80","17,376.80","17,376.80","17,376.80","","0.36%"
"06/11/2003","17,314.20","17,314.20","17,314.20","17,314.20","","0.01%"
"05/11/2003","17,312.30","17,312.30","17,312.30","17,312.30","","-0.73%"
"04/11/2003","17,440.30","17,440.30","17,440.30","17,440.30","","0.25%"
"03/11/2003","17,396.50","17,396.50","17,396.50","17,396.50","","-0.48%"
"31/10/2003","17,479.60","17,479.60","17,479.60","17,479.60","","-0.04%"
"30/10/2003","17,485.80","17,485.80","17,485.80","17,485.80","","0.32%"
"29/10/2003","17,430.30","17,430.30","17,430.30","17,430.30","","0.61%"
"28/10/2003","17,324.00","17,324.00","17,324.00","17,324.00","","-0.02%"
"27/10/2003","17,328.30","17,328.30","17,328.30","17,328.30","","-0.35%"
"24/10/2003","17,389.70","17,389.70","17,389.70","17,389.70","","-0.31%"
"23/10/2003","17,443.40","17,443.40","17,443.40","17,443.40","","-1.00%"
"22/10/2003","17,620.10","17,620.10","17,620.10","17,620.10","","-0.12%"
"21/10/2003","17,641.80","17,641.80","17,641.80","17,641.80","","0.49%"
"20/10/2003","17,556.30","17,556.30","17,556.30","17,556.30","","-0.19%"
"17/10/2003","17,589.30","17,589.30","17,589.30","17,589.30","","-0.03%"
"16/10/2003","17,593.70","17,593.70","17,593.70","17,593.70","","0.35%"
"15/10/2003","17,533.10","17,533.10","17,533.10","17,533.10","","0.03%"
"14/10/2003","17,528.70","17,528.70","17,528.70","17,528.70","","0.20%"
"13/10/2003","17,493.60","17,493.60","17,493.60","17,493.60","","0.53%"
"10/10/2003","17,401.60","17,401.60","17,401.60","17,401.60","","0.27%"
"09/10/2003","17,354.40","17,354.40","17,354.40","17,354.40","","0.26%"
"08/10/2003","17,308.60","17,308.60","17,308.60","17,308.60","","0.76%"
"07/10/2003","17,178.00","17,178.00","17,178.00","17,178.00","","0.04%"
"06/10/2003","17,170.50","17,170.50","17,170.50","17,170.50","","0.44%"
"03/10/2003","17,095.80","17,095.80","17,095.80","17,095.80","","0.12%"
"02/10/2003","17,075.00","17,075.00","17,075.00","17,075.00","","1.28%"
"01/10/2003","16,859.80","16,859.80","16,859.80","16,859.80","","-0.33%"
"30/09/2003","16,915.10","16,915.10","16,915.10","16,915.10","","0.17%"
"29/09/2003","16,886.90","16,886.90","16,886.90","16,886.90","","-0.20%"
"26/09/2003","16,920.20","16,920.20","16,920.20","16,920.20","","-0.04%"
"25/09/2003","16,927.30","16,927.30","16,927.30","16,927.30","","-1.11%"
"24/09/2003","17,118.00","17,118.00","17,118.00","17,118.00","","0.93%"
"23/09/2003","16,960.10","16,960.10","16,960.10","16,960.10","","-0.38%"
"22/09/2003","17,025.40","17,025.40","17,025.40","17,025.40","","-0.63%"
"19/09/2003","17,133.80","17,133.80","17,133.80","17,133.80","","-0.10%"
"18/09/2003","17,150.80","17,150.80","17,150.80","17,150.80","","0.14%"
"17/09/2003","17,127.30","17,127.30","17,127.30","17,127.30","","0.71%"
"16/09/2003","17,006.60","17,006.60","17,006.60","17,006.60","","0.15%"
"15/09/2003","16,981.90","16,981.90","16,981.90","16,981.90","","-0.05%"
"12/09/2003","16,990.40","16,990.40","16,990.40","16,990.40","","-0.04%"
"11/09/2003","16,996.70","16,996.70","16,996.70","16,996.70","","-0.68%"
"10/09/2003","17,112.60","17,112.60","17,112.60","17,112.60","","-0.55%"
"09/09/2003","17,207.10","17,207.10","17,207.10","17,207.10","","0.18%"
"08/09/2003","17,176.40","17,176.40","17,176.40","17,176.40","","0.55%"
"05/09/2003","17,082.20","17,082.20","17,082.20","17,082.20","","-0.37%"
"04/09/2003","17,145.20","17,145.20","17,145.20","17,145.20","","0.56%"
"03/09/2003","17,050.20","17,050.20","17,050.20","17,050.20","","-0.18%"
"02/09/2003","17,080.50","17,080.50","17,080.50","17,080.50","","0.42%"
"01/09/2003","17,009.40","17,009.40","17,009.40","17,009.40","","0.32%"
"29/08/2003","16,954.70","16,954.70","16,954.70","16,954.70","","0.10%"
"28/08/2003","16,937.71","16,937.71","16,937.71","16,937.71","","0.56%"
"27/08/2003","16,843.00","16,843.00","16,843.00","16,843.00","","0.40%"
"26/08/2003","16,775.20","16,775.20","16,775.20","16,775.20","","-0.26%"
"25/08/2003","16,818.30","16,818.30","16,818.30","16,818.30","","-0.05%"
"22/08/2003","16,826.30","16,826.30","16,826.30","16,826.30","","0.30%"
"21/08/2003","16,775.90","16,775.90","16,775.90","16,775.90","","0.11%"
"20/08/2003","16,758.00","16,758.00","16,758.00","16,758.00","","0.07%"
"19/08/2003","16,746.20","16,746.20","16,746.20","16,746.20","","0.15%"
"18/08/2003","16,720.80","16,720.80","16,720.80","16,720.80","","0.57%"
"15/08/2003","16,626.80","16,626.80","16,626.80","16,626.80","","-0.03%"
"14/08/2003","16,631.80","16,631.80","16,631.80","16,631.80","","-0.25%"
"13/08/2003","16,672.70","16,672.70","16,672.70","16,672.70","","0.51%"
"12/08/2003","16,587.50","16,587.50","16,587.50","16,587.50","","-0.09%"
"11/08/2003","16,601.90","16,601.90","16,601.90","16,601.90","","-0.11%"
"08/08/2003","16,620.80","16,620.80","16,620.80","16,620.80","","0.35%"
"07/08/2003","16,563.60","16,563.60","16,563.60","16,563.60","","0.17%"
"06/08/2003","16,536.10","16,536.10","16,536.10","16,536.10","","-0.13%"
"05/08/2003","16,557.00","16,557.00","16,557.00","16,557.00","","0.29%"
"04/08/2003","16,508.80","16,508.80","16,508.80","16,508.80","","-0.37%"
"01/08/2003","16,569.30","16,569.30","16,569.30","16,569.30","","0.58%"
"31/07/2003","16,474.00","16,474.00","16,474.00","16,474.00","","1.00%"
"30/07/2003","16,310.20","16,310.20","16,310.20","16,310.20","","-0.53%"
"29/07/2003","16,397.60","16,397.60","16,397.60","16,397.60","","-0.35%"
"28/07/2003","16,455.80","16,455.80","16,455.80","16,455.80","","0.67%"
"25/07/2003","16,345.90","16,345.90","16,345.90","16,345.90","","0.26%"
"24/07/2003","16,304.20","16,304.20","16,304.20","16,304.20","","0.17%"
"23/07/2003","16,276.50","16,276.50","16,276.50","16,276.50","","0.62%"
"22/07/2003","16,176.20","16,176.20","16,176.20","16,176.20","","-0.73%"
"21/07/2003","16,295.30","16,295.30","16,295.30","16,295.30","","0.18%"
"18/07/2003","16,266.50","16,266.50","16,266.50","16,266.50","","-0.14%"
"17/07/2003","16,289.70","16,289.70","16,289.70","16,289.70","","-0.24%"
"16/07/2003","16,328.50","16,328.50","16,328.50","16,328.50","","0.43%"
"15/07/2003","16,257.90","16,257.90","16,257.90","16,257.90","","0.26%"
"14/07/2003","16,215.90","16,215.90","16,215.90","16,215.90","","1.00%"
"11/07/2003","16,055.80","16,055.80","16,055.80","16,055.80","","0.03%"
"10/07/2003","16,050.90","16,050.90","16,050.90","16,050.90","","0.45%"
"09/07/2003","15,978.50","15,978.50","15,978.50","15,978.50","","-0.22%"
"08/07/2003","16,013.90","16,013.90","16,013.90","16,013.90","","0.12%"
"07/07/2003","15,994.40","15,994.40","15,994.40","15,994.40","","0.12%"
"04/07/2003","15,975.00","15,975.00","15,975.00","15,975.00","","-0.54%"
"03/07/2003","16,061.50","16,061.50","16,061.50","16,061.50","","0.43%"
"02/07/2003","15,993.40","15,993.40","15,993.40","15,993.40","","-0.22%"
"01/07/2003","16,028.70","16,028.70","16,028.70","16,028.70","","0.39%"
"30/06/2003","15,966.71","15,966.71","15,966.71","15,966.71","","-0.72%"
"27/06/2003","16,082.60","16,082.60","16,082.60","16,082.60","","0.68%"
"26/06/2003","15,974.20","15,974.20","15,974.20","15,974.20","","-1.22%"
"25/06/2003","16,171.60","16,171.60","16,171.60","16,171.60","","-0.10%"
"24/06/2003","16,187.30","16,187.30","16,187.30","16,187.30","","-0.59%"
"23/06/2003","16,283.60","16,283.60","16,283.60","16,283.60","","0.08%"
"20/06/2003","16,270.30","16,270.30","16,270.30","16,270.30","","-0.46%"
"19/06/2003","16,345.20","16,345.20","16,345.20","16,345.20","","0.45%"
"18/06/2003","16,272.50","16,272.50","16,272.50","16,272.50","","-0.71%"
"17/06/2003","16,389.00","16,389.00","16,389.00","16,389.00","","0.73%"
"16/06/2003","16,270.80","16,270.80","16,270.80","16,270.80","","0.08%"
"13/06/2003","16,257.40","16,257.40","16,257.40","16,257.40","","0.09%"
"12/06/2003","16,242.80","16,242.80","16,242.80","16,242.80","","0.51%"
"11/06/2003","16,160.40","16,160.40","16,160.40","16,160.40","","0.49%"
"10/06/2003","16,081.30","16,081.30","16,081.30","16,081.30","","0.21%"
"06/06/2003","16,048.10","16,048.10","16,048.10","16,048.10","","0.58%"
"05/06/2003","15,955.30","15,955.30","15,955.30","15,955.30","","0.38%"
"04/06/2003","15,895.50","15,895.50","15,895.50","15,895.50","","0.20%"
"03/06/2003","15,863.90","15,863.90","15,863.90","15,863.90","","-0.38%"
"02/06/2003","15,925.00","15,925.00","15,925.00","15,925.00","","0.92%"
"30/05/2003","15,779.40","15,779.40","15,779.40","15,779.40","","-0.14%"
"29/05/2003","15,802.30","15,802.30","15,802.30","15,802.30","","0.24%"
"28/05/2003","15,764.20","15,764.20","15,764.20","15,764.20","","0.87%"
"27/05/2003","15,629.00","15,629.00","15,629.00","15,629.00","","-0.49%"
"26/05/2003","15,705.70","15,705.70","15,705.70","15,705.70","","0.03%"
"23/05/2003","15,701.50","15,701.50","15,701.50","15,701.50","","1.07%"
"22/05/2003","15,535.30","15,535.30","15,535.30","15,535.30","","0.78%"
"21/05/2003","15,415.80","15,415.80","15,415.80","15,415.80","","0.24%"
"20/05/2003","15,378.40","15,378.40","15,378.40","15,378.40","","-0.44%"
"19/05/2003","15,446.00","15,446.00","15,446.00","15,446.00","","-0.05%"
"16/05/2003","15,454.30","15,454.30","15,454.30","15,454.30","","-0.12%"
"15/05/2003","15,472.60","15,472.60","15,472.60","15,472.60","","-0.42%"
"14/05/2003","15,537.40","15,537.40","15,537.40","15,537.40","","-0.35%"
"13/05/2003","15,592.60","15,592.60","15,592.60","15,592.60","","0.18%"
"12/05/2003","15,565.00","15,565.00","15,565.00","15,565.00","","0.68%"
"09/05/2003","15,459.90","15,459.90","15,459.90","15,459.90","","-0.01%"
"08/05/2003","15,460.70","15,460.70","15,460.70","15,460.70","","-0.66%"
"07/05/2003","15,562.70","15,562.70","15,562.70","15,562.70","","0.25%"
"06/05/2003","15,523.40","15,523.40","15,523.40","15,523.40","","-0.31%"
"05/05/2003","15,571.60","15,571.60","15,571.60","15,571.60","","0.09%"
"02/05/2003","15,557.50","15,557.50","15,557.50","15,557.50","","-0.93%"
"01/05/2003","15,704.30","15,704.30","15,704.30","15,704.30","","-0.13%"
"30/04/2003","15,724.50","15,724.50","15,724.50","15,724.50","","-0.12%"
"29/04/2003","15,743.90","15,743.90","15,743.90","15,743.90","","1.23%"
"28/04/2003","15,552.00","15,552.00","15,552.00","15,552.00","","-0.91%"
"24/04/2003","15,694.90","15,694.90","15,694.90","15,694.90","","-0.10%"
"23/04/2003","15,711.20","15,711.20","15,711.20","15,711.20","","0.83%"
"22/04/2003","15,582.40","15,582.40","15,582.40","15,582.40","","0.92%"
"17/04/2003","15,440.60","15,440.60","15,440.60","15,440.60","","-0.89%"
"16/04/2003","15,579.40","15,579.40","15,579.40","15,579.40","","0.37%"
"15/04/2003","15,521.70","15,521.70","15,521.70","15,521.70","","0.95%"
"14/04/2003","15,375.80","15,375.80","15,375.80","15,375.80","","-0.27%"
"11/04/2003","15,417.20","15,417.20","15,417.20","15,417.20","","0.16%"
"10/04/2003","15,392.30","15,392.30","15,392.30","15,392.30","","-0.18%"
"09/04/2003","15,420.40","15,420.40","15,420.40","15,420.40","","-0.95%"
"08/04/2003","15,568.00","15,568.00","15,568.00","15,568.00","","-0.01%"
"07/04/2003","15,570.20","15,570.20","15,570.20","15,570.20","","1.57%"
"04/04/2003","15,329.20","15,329.20","15,329.20","15,329.20","","0.86%"
"03/04/2003","15,198.80","15,198.80","15,198.80","15,198.80","","0.92%"
