Date,Market_Level
2011-08-31,32214.85
2011-09-01,32322.45
2011-09-02,31846.26
2011-09-05,31165.34
2011-09-06,30668.01
2011-09-07,31479.6
2011-09-08,31515.33
2011-09-09,31567.35
2011-09-12,30426.35
2011-09-13,30683.71
2011-09-14,30179.77
2011-09-15,30684.8
2011-09-16,31270.96
2011-09-19,30768.27
2011-09-20,30458.16
2011-09-21,30696.05
2011-09-22,29891.24
2011-09-23,29426.26
2011-09-26,29145.71
2011-09-27,30206.85
2011-09-28,30470.55
2011-09-29,30234.77
2011-09-30,30239.41
2011-10-03,29397.66
2011-10-04,29212.13
2011-10-05,29622.38
2011-10-06,30704.23
2011-10-07,31405.67
2011-10-10,31693.94
2011-10-11,31894.63
2011-10-12,31719.07
2011-10-13,32022.93
2011-10-14,31729.47
2011-10-17,32255.81
2011-10-18,31588.03
2011-10-19,31790.4
2011-10-20,31271.49
2011-10-21,31248.43
2011-10-24,32102.23
2011-10-25,31897.29
2011-10-26,32007.85
2011-10-27,32804.84
2011-10-28,32846.68
2011-10-31,32430.56
2011-11-01,31938.52
2011-11-02,31574.35
2011-11-03,31477.53
2011-11-04,32302.32
2011-11-07,32327.5
2011-11-08,32482.04
2011-11-09,32879.98
2011-11-10,32233.24
2011-11-11,32631.34
2011-11-14,32698.63
2011-11-15,32554.81
2011-11-16,32264.3
2011-11-17,32350.77
2011-11-18,31733.38
2011-11-21,31630.84
2011-11-22,31402.7
2011-11-23,30779.79
2011-11-24,30728.07
2011-11-25,30273.18
2011-11-28,30834.37
2011-11-29,31167.94
2011-11-30,31302.54
2011-12-01,32130.38
2011-12-02,32581.37
2011-12-05,32834.55
2011-12-06,32383.64
2011-12-07,32617.24
2011-12-08,32527.71
2011-12-09,31940.43
2011-12-12,32319.65
2011-12-13,31867.88
2011-12-14,31845.83
2011-12-15,31460.91
2011-12-16,31608.67
2011-12-19,30857.46
2011-12-20,30802.18
2011-12-21,31458.92
2011-12-22,31139.92
2011-12-23,31517.42
2011-12-28,31124.22
2011-12-29,30989.6
2011-12-30,30879.12
2012-01-03,31218.59
2012-01-04,31878.44
2012-01-05,31534.7
2012-01-06,31274.64
2012-01-09,31251.26
2012-01-10,31607.43
2012-01-11,31876.03
2012-01-12,31826.35
2012-01-13,31939.71
2012-01-16,31569.36
2012-01-17,32090.01
2012-01-18,32107.11
2012-01-19,32083.47
2012-01-20,32273.37
2012-01-23,32162.74
2012-01-24,32156.08
2012-01-25,32514.7
2012-01-27,32644.35
2012-01-30,32525.38
2012-01-31,32448.82
2012-02-01,32167.04
2012-02-02,32488.13
2012-02-03,32361.2
2012-02-06,32702.33
2012-02-07,32536.47
2012-02-08,32662.19
2012-02-09,32627.02
2012-02-10,32341.05
2012-02-13,32645.3
2012-02-14,32326.51
2012-02-15,32407.04
2012-02-16,31862.64
2012-02-17,31970.99
2012-02-20,32557.85
2012-02-21,32855.25
2012-02-22,32872.04
2012-02-23,32827.08
2012-02-24,32993.6
2012-02-27,32799.84
2012-02-28,32773.02
2012-02-29,33068.21
2012-03-01,32750.32
2012-03-02,32887.44
2012-03-05,32849.1
2012-03-06,32401.74
2012-03-07,31934.55
2012-03-08,32149.48
2012-03-09,32471.95
2012-03-12,32353.99
2012-03-13,32746.82
2012-03-14,33058.03
2012-03-15,32986.51
2012-03-16,32974.64
2012-03-19,33115.46
2012-03-20,32993.7
2012-03-21,32833.41
2012-03-22,32984.41
2012-03-23,32960.69
2012-03-26,32911.7
2012-03-27,33209.19
2012-03-28,33535.61
2012-03-29,33492.3
2012-03-30,33472.33
2012-04-02,33426.24
2012-04-03,33486.19
2012-04-04,33463.39
2012-04-05,33356.08
2012-04-10,33143.61
2012-04-11,32787.6
2012-04-12,33054.11
2012-04-13,33383.59
2012-04-16,33221.63
2012-04-17,33117.02
2012-04-18,33579.38
2012-04-19,33688.0
2012-04-20,33717.13
2012-04-23,33608.47
2012-04-24,33670.36
2012-04-26,33784.29
2012-04-27,33682.75
2012-04-30,33950.94
2012-05-01,34205.22
2012-05-02,34257.11
2012-05-03,34203.43
2012-05-04,33949.2
2012-05-07,33228.46
2012-05-08,33329.32
2012-05-09,33025.96
2012-05-10,33241.31
2012-05-11,33160.2
2012-05-14,33333.61
2012-05-15,33095.32
2012-05-16,32313.77
2012-05-17,32250.82
2012-05-18,31391.84
2012-05-21,31603.46
2012-05-22,31971.05
2012-05-23,31552.35
2012-05-24,31467.38
2012-05-25,31260.99
2012-05-28,31566.34
2012-05-29,31926.28
2012-05-30,31769.67
2012-05-31,31695.6
2012-06-01,31599.36
2012-06-04,30989.03
2012-06-05,31445.25
2012-06-06,31535.45
2012-06-07,31950.94
2012-06-08,31601.96
2012-06-12,31673.39
2012-06-13,31602.68
2012-06-14,31435.1
2012-06-15,31552.49
2012-06-18,32171.27
2012-06-19,32065.72
2012-06-20,32136.6
2012-06-21,31787.61
2012-06-22,31481.55
2012-06-25,31383.88
2012-06-26,31270.8
2012-06-27,31503.56
2012-06-28,31516.52
2012-06-29,31904.52
2012-07-02,32204.43
2012-07-03,32163.48
2012-07-04,32513.7
2012-07-05,32490.6
2012-07-06,32402.63
2012-07-09,32094.49
2012-07-10,31936.7
2012-07-11,31925.16
2012-07-12,31702.52
2012-07-13,31813.76
2012-07-16,31991.9
2012-07-17,32270.08
2012-07-18,32136.04
2012-07-19,32783.61
2012-07-20,32724.62
2012-07-23,32177.67
2012-07-24,32211.11
2012-07-25,32138.75
2012-07-26,32324.12
2012-07-27,32807.59
2012-07-30,33087.66
2012-07-31,33270.37
2012-08-01,33220.9
2012-08-02,33273.71
2012-08-03,32899.18
2012-08-06,33297.46
2012-08-07,33445.36
2012-08-08,33608.99
2012-08-09,33575.59
2012-08-10,33334.21
2012-08-13,33407.88
2012-08-14,33480.25
2012-08-15,33404.46
2012-08-16,33791.66
2012-08-17,34103.3
2012-08-20,34218.69
2012-08-21,34405.24
2012-08-22,34352.35
2012-08-23,34417.42
2012-08-24,34163.32
2012-08-27,34154.15
2012-08-28,34297.61
2012-08-29,34274.53
2012-08-30,33975.09
2012-08-31,33981.77
2012-09-03,34177.05
2012-09-04,33975.34
2012-09-05,33782.7
2012-09-06,34058.16
2012-09-07,34161.67
2012-09-10,34260.83
2012-09-11,34199.48
2012-09-12,34479.88
2012-09-13,34308.66
2012-09-14,34708.2
2012-09-17,34826.82
2012-09-18,34768.12
2012-09-19,34955.08
2012-09-20,34787.89
2012-09-21,34877.1
2012-09-24,34709.41
2012-09-25,34609.61
2012-09-26,34521.17
2012-09-27,34699.78
2012-09-28,34723.66
2012-10-01,34736.37
2012-10-02,35087.9
2012-10-03,35133.26
2012-10-04,35242.45
2012-10-05,35575.11
2012-10-08,35477.15
2012-10-09,35663.1
2012-10-10,35547.72
2012-10-11,35490.63
2012-10-12,35514.79
2012-10-15,35490.02
2012-10-16,35553.9
2012-10-17,35844.49
2012-10-18,36091.68
2012-10-19,36183.82
2012-10-22,35946.81
2012-10-23,35965.74
2012-10-24,35670.81
2012-10-25,35707.89
2012-10-26,35406.1
2012-10-29,35442.3
2012-10-30,35512.2
2012-10-31,35760.08
2012-11-01,35290.23
2012-11-02,35317.64
2012-11-05,35429.03
2012-11-06,35513.59
2012-11-07,35764.32
2012-11-08,35576.14
2012-11-09,35555.29
2012-11-12,35443.8
2012-11-13,34900.14
2012-11-14,34968.8
2012-11-15,34659.74
2012-11-16,34568.68
2012-11-19,34764.77
2012-11-20,34964.89
2012-11-21,34835.9
2012-11-22,35183.29
2012-11-23,35182.81
2012-11-26,35272.86
2012-11-27,35534.58
2012-11-28,35458.68
2012-11-29,35703.57
2012-11-30,35929.26
2012-12-03,36132.69
2012-12-04,35909.96
2012-12-05,36044.12
2012-12-06,35955.97
2012-12-07,36294.16
2012-12-10,36346.77
2012-12-11,36490.77
2012-12-12,36553.7
2012-12-13,36545.59
2012-12-14,36548.1
2012-12-17,36470.64
2012-12-18,36644.56
2012-12-19,36824.82
2012-12-20,36955.05
2012-12-21,36931.87
2012-12-24,37024.61
2012-12-27,37126.65
2012-12-28,37313.05
2012-12-31,37134.53
2013-01-02,37589.75
2013-01-03,37867.27
2013-01-04,37732.26
2013-01-07,37683.37
2013-01-08,37467.09
2013-01-09,37609.98
2013-01-10,37728.36
2013-01-11,37620.75
2013-01-14,37702.4
2013-01-15,37677.22
2013-01-16,37852.08
2013-01-17,37997.32
2013-01-18,38113.95
2013-01-21,38164.05
2013-01-22,38177.4
2013-01-23,38247.29
2013-01-24,38426.21
2013-01-25,38625.52
2013-01-29,39055.31
2013-01-30,39116.96
2013-01-31,38973.87
2013-02-01,39311.91
2013-02-04,39203.42
2013-02-05,39005.34
2013-02-06,39310.77
2013-02-07,39428.58
2013-02-08,39738.56
2013-02-11,39644.3
2013-02-12,39642.8
2013-02-13,40000.35
2013-02-14,40266.56
2013-02-15,40244.46
2013-02-18,40625.64
2013-02-19,40807.43
2013-02-20,40944.55
2013-02-21,39998.95
2013-02-22,40311.45
2013-02-25,40649.52
2013-02-26,40241.06
2013-02-27,40510.98
2013-02-28,41067.34
2013-03-01,40932.09
2013-03-04,40426.09
2013-03-05,40965.05
2013-03-06,41319.12
2013-03-07,41263.89
2013-03-08,41384.66
2013-03-11,41574.2
2013-03-12,41339.65
2013-03-13,41133.99
2013-03-14,40648.34
2013-03-15,41360.16
2013-03-18,40545.46
2013-03-19,40319.86
2013-03-20,40157.76
2013-03-21,40096.21
2013-03-22,40167.09
2013-03-25,40352.56
2013-03-26,40029.49
2013-03-27,40391.34
2013-03-28,40160.92
2013-04-02,40315.81
2013-04-03,40090.76
2013-04-04,39733.34
2013-04-05,39556.74
2013-04-08,39671.48
2013-04-09,40248.52
2013-04-10,40177.9
2013-04-11,40493.91
2013-04-12,40546.2
2013-04-15,40177.77
2013-04-16,40039.79
2013-04-17,40474.16
2013-04-18,39826.04
2013-04-19,39886.66
2013-04-22,40166.8
2013-04-23,40568.61
2013-04-24,41265.72
2013-04-26,41225.91
2013-04-29,41454.77
2013-04-30,41983.8
2013-05-01,41781.31
2013-05-02,41491.28
2013-05-03,41490.27
2013-05-06,41708.02
2013-05-07,41607.18
2013-05-08,42060.27
2013-05-09,42115.79
2013-05-10,42178.25
2013-05-13,42315.74
2013-05-14,42402.24
2013-05-15,42164.47
2013-05-16,41953.32
2013-05-17,42077.93
2013-05-20,42308.41
2013-05-21,42073.05
2013-05-22,41953.72
2013-05-23,41119.96
2013-05-24,40478.71
2013-05-27,40286.68
2013-05-28,40379.09
2013-05-29,40412.21
2013-05-30,40127.23
2013-05-31,40093.75
2013-06-03,39783.54
2013-06-04,39885.27
2013-06-05,39351.37
2013-06-06,38911.97
2013-06-07,38561.31
2013-06-11,38718.86
