,CBA,NAB,WBC,ANZ,MQG
239,-0.002729558137313682,0.0014132258989974199,-0.0012306746605395596,-0.0005183537083427509,-0.009527306930051079
240,-0.025216365820735845,-0.011363453867604961,-0.006176848658462308,-0.01409584731813321,-0.04438971189779316
241,-0.004056609331739778,-0.009473100851639427,-0.005591875601714051,-0.0068586174189408,0.020167294147682275
242,-0.010056724912601803,-0.02837711606279431,-0.001246567700363714,0.00052932722921887,-0.023389044822803167
243,-0.008246397303189488,-0.00894215840320584,-0.0018734846303177402,0.004750890263943328,0.00286444881310599
244,0.009508606130986957,0.0,-0.00564050045669043,-0.004750890263943315,-0.014404284060475836
245,0.005662620983901043,0.014859176254395604,0.013732977953274796,0.0,0.010104732441478685
246,0.008744461566893751,0.01754417963826243,0.003095052856338134,0.015748982745748295,0.014260593955830219
247,-0.006238612695909421,-0.011368365713957976,-0.007444393061098947,-0.0010423796587942127,-0.008531990576499199
248,-0.005333151208739171,-0.012092831775494303,0.004968790640571919,-0.004179738352863613,-0.02897704118208008
249,-0.00504572312651411,-0.005653955823430821,0.006176848658462242,0.008861432523187482,0.005862638464327017
250,-0.010168472578032658,0.010095169717093448,0.006750743797046683,-0.003639314511529676,0.004375205774767248
251,0.005096848384168581,-0.002069974691955125,-0.00736670374456312,-0.009945386441604092,-0.053421037382799415
252,-0.015047123732952675,0.006785333414913793,-0.0012330592848335852,-0.008452349829394619,-0.029597108535730745
253,0.0051476856218537715,0.011402392703054631,0.011043177374803967,0.0042351541681325345,0.009832993564196391
254,-0.02699769217394685,-0.026511202769478465,-0.014751286335145232,-0.020278122489236314,-0.04074039280562894
255,-0.010606850511471077,-0.0195936868686825,-0.0037223475235607724,0.0048399130009174635,-0.0012241213780115846
256,0.011595235529129442,-0.0015233650967386109,-0.0062342831960069825,-0.007539110529299128,-0.005319613447017441
257,-0.02873544689049938,-0.03948911953839083,-0.032414790225326735,-0.04025912321390721,-0.037630127374981934
258,0.010118156647816921,0.01323259538529054,0.0,-0.0067758141274851785,0.038860190722692665
259,-0.023770206856077995,-0.030184965595734657,-0.034837606101111675,-0.03987802069449798,-0.011956715967554371
260,0.032124259571649647,0.011227071551454075,0.0033387035947390342,0.029054709162713233,-0.007493394794340835
261,0.02009629349901146,0.037256220436778384,0.01784023238151084,0.021530628201182407,0.010806193240034682
262,0.016497149416004286,0.02668416748814201,-0.0013108612223779366,0.005589813415684699,0.0008265464403247081
263,-0.002248136824965552,0.0177939292430369,0.0,0.011637754676131385,0.05777794091267593
264,-0.01359675099979916,0.0067379669485595345,-0.013201309906320319,-0.026236753321263653,-0.011764925619709397
265,-0.012463714766675144,-0.012633708511139008,-0.012032127127003566,-0.011948881827491221,-0.006728727326566881
266,-0.0066218709710659995,0.0,-0.004043057509688245,0.01702656451502636,-0.03887115328678843
267,0.039731630778990536,0.025686873077612946,0.019392090134676666,0.022259959495998953,-0.009125067493346142
268,-0.0003194657211709314,-0.0008646250075920608,0.020970278765694794,0.02285212655603903,-0.04255974331845897
269,-0.0009584858418881527,0.0023045270716267404,-0.004549486702398829,0.003758510170447467,0.014246120641359963
270,0.004465547067178608,-0.01566160097870659,0.003901103091297174,-0.011859814567993576,-0.01947705940350858
271,0.016414463236525862,0.012491253896093039,0.009686747859941702,0.01880218113107317,-0.003502306475598571
272,-0.0028219844280764927,0.0002884666465508827,0.003848667783067752,-0.013933466956357434,-0.03526409598312577
273,0.011860537500408736,0.008621176755594389,0.0019191307093753597,0.00806211550844777,0.04182098375078688
274,-0.0052886615201174015,-0.01760797349916591,0.0,-0.0016072515637341384,0.015993457601016673
275,-0.00940133033927002,0.0037784796250228524,-0.001919130709375395,-0.014039201595440195,0.002569905731043435
276,-0.0022064304233399314,0.0020290297723474034,-0.003205854717026824,0.0070444383437022,0.034471600055050976
277,0.010047048622832877,-0.004934016078293213,0.002565437835018694,0.004310356456029903,-0.009967121832879218
278,0.007469973505511843,0.00811330342449463,0.01336326171779888,0.017057806190301644,0.015735570721292648
279,-0.0024840001193796755,-0.004338565208906057,-0.012082612740771504,-0.010626958059584865,0.018722629923686493
280,0.0028668265275292714,0.01181440400672715,0.0,0.012211682955445667,0.0
281,-0.016031281140998384,-0.0066103799691715655,-0.02003308164395252,-0.016494250321169197,0.006430639471729882
282,-0.0077870146119993515,-0.004044746174850875,-0.01578997350497985,0.0,-0.004014029107934364
