Date,Equal Weight,Minimum Variance,Maximum Sharpe
2021-05-04,1.2197288056108349,1.2108423578413137,1.172744385340089
2021-05-05,1.2200378574452413,1.2205093418178343,1.182441763098255
2021-05-06,1.2085773453396347,1.2133729045792263,1.1763690882580877
2021-05-07,1.2138166609219765,1.221677535457706,1.1804625566814648
2021-05-10,1.225470681013548,1.236384828821088,1.1888559228535707
2021-05-11,1.212023499767002,1.2246258283664448,1.1763377909364259
2021-05-12,1.2052833292432168,1.2222177333502113,1.1742634254361812
2021-05-13,1.2095005265967698,1.225610699266218,1.179270053412013
2021-05-14,1.2233898103976766,1.2361812768677787,1.195044758414492
2021-05-17,1.216170762751582,1.2379310439093876,1.1865908897982884
2021-05-18,1.2295237396909333,1.2452739872793241,1.2000808163001213
2021-05-19,1.2073188285326897,1.2229570516148998,1.1720745860808535
2021-05-20,1.2277697937929128,1.2495618336136531,1.1925107768006489
2021-05-21,1.2311622423059683,1.2506177874364266,1.1949381808850412
2021-05-24,1.2357602480277046,1.2602833386785692,1.1938154322557548
2021-05-25,1.2509218466820384,1.2721556258119495,1.212302162017439
2021-05-26,1.250838811307124,1.2723213711903945,1.2115949687294347
2021-05-27,1.2455403147337771,1.265690897949966,1.205459264257937
2021-05-28,1.2605611739342373,1.283823116696547,1.2184333820523587
2021-05-31,1.2545678355193879,1.2768806820840384,1.2117462220719009
2021-06-01,1.2437204252194818,1.2684908667097323,1.2027312050504348
2021-06-02,1.2504965380913617,1.275326999618597,1.2123644634222401
2021-06-03,1.262039628168034,1.2876103086103228,1.2212250248340921
2021-06-04,1.2788161416171826,1.3051084132299287,1.236096471163631
2021-06-07,1.26279582365895,1.2887732465698483,1.2288197470295044
2021-06-08,1.2632208010452313,1.2888345408586428,1.2265159973107271
2021-06-09,1.254968189051496,1.2816414644202412,1.217312877912638
2021-06-10,1.2592993852858434,1.2868512884293635,1.2245167930900593
2021-06-11,1.248300749094307,1.2768503739995434,1.2157699486315283
2021-06-15,1.2653442203015093,1.295220781854205,1.2362988118927853
2021-06-16,1.2745869450971763,1.3053747108988667,1.2476525494998507
2021-06-17,1.2835757465338453,1.3183765600583297,1.2528733315060723
2021-06-18,1.2744966811408822,1.3042015158182483,1.2416714610852335
2021-06-21,1.2359969479566761,1.2572499897628515,1.1965799646320925
2021-06-22,1.2583558882412103,1.2805438047670163,1.2203432074281189
2021-06-23,1.2435074187891726,1.2632246645763774,1.2107533911032622
2021-06-24,1.2335401810966624,1.253208823335706,1.2029515447410997
2021-06-25,1.24261490341811,1.2596892491093528,1.2151844750279166
2021-06-28,1.2420615533190233,1.2609140524415594,1.2173527656350263
2021-06-29,1.2452712905744912,1.2647957468050743,1.222621877699307
2021-06-30,1.24502296081545,1.2621008494456805,1.2219272526035245
2021-07-01,1.2350852365037066,1.2513147645344502,1.2096490945045095
2021-07-02,1.2448043763998078,1.2588838070999626,1.2217522796288196
2021-07-05,1.240258537903604,1.2541872172641828,1.2187934859051037
2021-07-06,1.235155036951883,1.2491865546880139,1.2117648059708768
2021-07-07,1.2434334326672791,1.2594290167315565,1.220377191696852
2021-07-08,1.2406204700514782,1.2558267115420512,1.2202284744083547
2021-07-09,1.230086421943155,1.2466455594348311,1.205460650558433
2021-07-12,1.2376027962189498,1.2538311304860401,1.2138764434885378
2021-07-13,1.2319109250847826,1.2468527875046604,1.2070454883665238
2021-07-14,1.2308431382990725,1.2475372226586179,1.207583037254813
2021-07-15,1.221189699366904,1.2380768801563822,1.1992687152414236
2021-07-16,1.2218416486706234,1.2361164846845958,1.2036121867103895
2021-07-19,1.2102042519707494,1.2259307007926599,1.193281980852798
2021-07-20,1.2073939124078261,1.2220718406745055,1.1915650719245325
2021-07-21,1.2203272123439148,1.233895268681286,1.2042671099878735
2021-07-22,1.2351752966823366,1.2485220865499949,1.2210164742222032
2021-07-23,1.2287412426952156,1.240624662572224,1.2155398948674487
2021-07-26,1.2286134505822193,1.2387966234069796,1.2188028044061483
2021-07-27,1.2350104672825328,1.2499554307961285,1.2250814127151741
2021-07-28,1.2253685144998991,1.2381622218469115,1.2129841081247894
2021-07-29,1.2248075504074185,1.2371568317573232,1.2149954189388212
2021-07-30,1.2261093318479794,1.2395189742883692,1.2150580303267862
2021-08-02,1.2478510358635786,1.2647911031224748,1.2323154355045545
2021-08-03,1.2385468691047747,1.2572563990437107,1.2238973175574326
2021-08-04,1.2404791130288735,1.2615698949793466,1.2267195888973372
2021-08-05,1.2496578425198421,1.2713347748447892,1.2380062167122126
2021-08-06,1.2577219862973352,1.2789230902922983,1.2442074481094192
2021-08-09,1.270166679087135,1.2921786720492494,1.2559492545203832
2021-08-10,1.277235970184463,1.3037158300760572,1.2656761836374921
2021-08-11,1.2898534278254967,1.3183485389829752,1.2786633369283598
2021-08-12,1.2909208041938465,1.3089974631846484,1.2785063632989053
2021-08-13,1.2982098805889806,1.310669064548454,1.2763792583581703
2021-08-16,1.282030586002098,1.2949004086036777,1.2597199535946644
2021-08-17,1.2686577266964494,1.2784067744806031,1.2474560753492272
2021-08-18,1.2777493127624702,1.2894166263053402,1.2558628346871052
2021-08-19,1.276419187728843,1.2854955723501142,1.2566538035922954
2021-08-20,1.2723947630847217,1.283378995812031,1.2521088847727644
2021-08-23,1.2756750373191355,1.2883089247553483,1.2584973635510726
2021-08-24,1.278375468399306,1.2893396458724067,1.260752678659991
2021-08-25,1.2842119005260804,1.2975266381637827,1.2624113821406409
2021-08-26,1.282901908111079,1.2975849260951755,1.2649601728813733
2021-08-27,1.2858905311261115,1.3010597847319312,1.270780760012865
2021-08-30,1.277942909816124,1.2906172782609955,1.2639245487376847
2021-08-31,1.2789264218473637,1.2907935112941935,1.2639948521008457
2021-09-01,1.290960199954932,1.3056392718797276,1.2704969395899655
2021-09-02,1.2937705047028765,1.307991567962195,1.275471461538195
2021-09-03,1.2981470600821867,1.3124427928726603,1.2810140944907422
2021-09-06,1.3037587237913941,1.3164697564847765,1.2865674191321386
2021-09-07,1.3036469239222093,1.3152751699596579,1.2894988323134933
2021-09-08,1.3195553476644675,1.3238626891781506,1.3175747052585824
2021-09-09,1.2940177914852922,1.2975746275686175,1.2894272494681163
2021-09-10,1.295482943628681,1.3015402926021962,1.2895784919063749
2021-09-13,1.2949774489658266,1.3002821463666587,1.2932281953028795
2021-09-14,1.3026129518755911,1.3045542895068838,1.3050892409877344
2021-09-15,1.3006770474534524,1.303269516127048,1.3030888233739353
2021-09-16,1.3121969138130727,1.3156716347740771,1.318221995558886
2021-09-17,1.3070286860507232,1.3105802217034601,1.3178406009159063
2021-09-20,1.2760692206060842,1.2827336987121165,1.2827042450100177
2021-09-21,1.2690373899318723,1.276076158165409,1.2746999550567444
2021-09-22,1.2630646824542193,1.2668023007405393,1.2715544424534713
2021-09-23,1.2784212815849785,1.2788642695190986,1.2930035198496497
2021-09-24,1.2876594879057732,1.2891583217304106,1.303004381341392
2021-09-27,1.3058110859007312,1.3110052366938931,1.3270730533045465
2021-09-28,1.300955371124616,1.3045493912649528,1.323442014933986
2021-09-29,1.2880180135906851,1.2918648170223828,1.306016893533562
2021-09-30,1.3184027913077274,1.3214848354169446,1.3338055470926695
2021-10-01,1.2820429347207225,1.282051690734432,1.2900902001172871
2021-10-04,1.3130641952485218,1.3233446448773616,1.3259515195923175
2021-10-05,1.31087607245137,1.3221999521789694,1.3268610978648814
2021-10-06,1.298041678552117,1.305858315771922,1.311934408508136
2021-10-07,1.3127564735609247,1.3170071194152333,1.3236893108575878
2021-10-08,1.322320916910254,1.3264998386319378,1.3343773027053925
2021-10-11,1.3242606280563185,1.3296171164170039,1.334529704118464
2021-10-12,1.3213902046236843,1.3249516286012328,1.3372745126736763
2021-10-13,1.3147648840891828,1.312506464444231,1.329300688634554
2021-10-14,1.3079763877906119,1.304673571157815,1.3180437680059518
2021-10-15,1.3231298077850284,1.3118744553389097,1.3413792818629322
2021-10-18,1.335425711186851,1.326105984171802,1.3554595158643998
2021-10-19,1.3345855912055513,1.3232144597147766,1.3592919909788426
2021-10-20,1.3488395905685588,1.335490721089996,1.378248857217352
2021-10-21,1.3519720025322552,1.337682145237524,1.3828347025156387
2021-10-22,1.351855397556521,1.3358777937163149,1.3853018326181705
2021-10-25,1.3548805725935902,1.3380782627735663,1.392782692862858
2021-10-26,1.3573037681100728,1.3393083084238542,1.3920363870102619
2021-10-27,1.3634314116840611,1.3500704010902003,1.3944472210588519
2021-10-28,1.3697152314912249,1.3597722731422113,1.3967609440705773
2021-10-29,1.34698860404812,1.3319065797511953,1.3802527473225261
2021-11-01,1.3300970093822442,1.311659274448561,1.382616575595478
2021-11-02,1.3121749237092788,1.2950561538712444,1.3664851043111716
2021-11-03,1.3298365709379723,1.3085335914506007,1.386751963333169
2021-11-04,1.3411419754531722,1.3194307774362337,1.4035971939208776
2021-11-05,1.347074191088021,1.3271701502736655,1.4113862359301612
2021-11-08,1.3574559387455685,1.3368978085260514,1.4200382790810298
2021-11-09,1.3429165452133998,1.321333661583301,1.4064576493795808
2021-11-10,1.3591238953828824,1.3376131807203908,1.4091145769982405
2021-11-11,1.3475499917506086,1.3235161156802906,1.3955753505540385
2021-11-12,1.3575100885164402,1.331778897135204,1.4093766027569665
2021-11-15,1.3653493398317254,1.3366652596186395,1.416070743508101
2021-11-16,1.3606124624031268,1.331809496001391,1.4117948147800328
2021-11-17,1.3270921961929723,1.2777270940869068,1.364048763486286
2021-11-18,1.3179005769725805,1.2636778045765218,1.3581764213084497
2021-11-19,1.3185728887985104,1.2638412068302924,1.3649308837795306
2021-11-22,1.2966698589958516,1.2406383430495571,1.3427113040873222
2021-11-23,1.3086244635799953,1.2522732548929563,1.3530930113735895
2021-11-24,1.307727709762824,1.2540855468100938,1.3484337877298567
2021-11-25,1.2965248860964658,1.2417025016275025,1.3344590109259273
2021-11-26,1.2709426373316974,1.2199080232763853,1.3079296452732525
2021-11-29,1.2562362522349029,1.2059303642716006,1.2954865884467943
2021-11-30,1.255038994849077,1.1985559353078472,1.2978360496247356
2021-12-01,1.2569797082822676,1.203969468411383,1.2991575607972956
2021-12-02,1.266617093240713,1.2146983138707468,1.3173974895163456
2021-12-03,1.2794498575924564,1.2270130774437895,1.3275693150320218
2021-12-06,1.2826281827444521,1.231375767482538,1.3321008092158604
2021-12-07,1.2936697409127456,1.2415019382075057,1.3387862914823263
2021-12-08,1.30390189345324,1.2490634677678165,1.3492922036860897
2021-12-09,1.3025426103093427,1.2494407743801619,1.347052510027909
2021-12-10,1.2979315845367911,1.2443253657673972,1.3440248718713617
2021-12-13,1.296511099076965,1.242993132513525,1.3457122793041458
2021-12-14,1.2993249626044847,1.2427839768284912,1.3483375607049242
2021-12-15,1.3002392274768588,1.2421662175890607,1.3450173912910335
2021-12-16,1.3041987386434937,1.2426242827206044,1.3530203775943013
2021-12-17,1.3112617088762555,1.2567345150288323,1.3619399677450224
2021-12-20,1.3012233516578489,1.2519288642277404,1.3524837384716877
2021-12-21,1.3058761712171298,1.2566778385944637,1.356752838834931
2021-12-22,1.3040352140964888,1.2559410418331365,1.357190366574096
2021-12-23,1.3109699543154065,1.2618716803017078,1.3637464094503315
2021-12-24,1.3148745285918537,1.266709721961673,1.3671949193253803
2021-12-29,1.3325286897502382,1.2829214529882846,1.3858565690305644
2021-12-30,1.3342503978947322,1.2858504243563071,1.3881413423976532
2021-12-31,1.3192104308677002,1.270984860128367,1.373389531021031
2022-01-04,1.344438555800459,1.29199929770675,1.4020024806654572
2022-01-05,1.3565652575781109,1.3015020670822417,1.4187528538760141
2022-01-06,1.3259762895419946,1.270645293819916,1.3798834030641198
2022-01-07,1.350490136553124,1.296094462196322,1.40665767435036
2022-01-10,1.3479271171967384,1.299506984711578,1.4006786335973422
2022-01-11,1.333152301090163,1.285553270282979,1.3812635386824572
2022-01-12,1.337349044472599,1.2855517477082183,1.389539707838407
2022-01-13,1.346561304422889,1.293833120291651,1.3959866183375016
2022-01-14,1.3352592960018137,1.280705417918168,1.3819659757775726
2022-01-17,1.341219306160708,1.2847528756291848,1.3880176880505803
2022-01-18,1.3384353912751217,1.2814985405195545,1.3838240971864946
2022-01-19,1.317643274648298,1.2657678536397814,1.3532983991497904
2022-01-20,1.3094952094896222,1.2565076780914193,1.3458000180320429
2022-01-21,1.2869646753238455,1.2410871304321005,1.3155205861456931
2022-01-24,1.2795736521141767,1.235750092860645,1.3112828598309358
2022-01-25,1.2445499631860246,1.203846944808308,1.2799308165771193
2022-01-27,1.2336541768184646,1.1935023880522153,1.2563200181818919
2022-01-28,1.261389275219033,1.2174999755242522,1.290904425050053
2022-01-31,1.234459938116303,1.193249059689676,1.2645652753227596
2022-02-01,1.2475407275693604,1.201644950559234,1.2798871564602474
2022-02-02,1.2626403334908274,1.2133539675733522,1.2977120932791806
2022-02-03,1.2630920928319151,1.2144709313603095,1.286070921181117
2022-02-04,1.2742982619729832,1.2255965493061922,1.2999396875923375
2022-02-07,1.2687305104168554,1.220907873553783,1.3012353919822335
2022-02-08,1.2880246750616373,1.23167379889917,1.3268366481957368
2022-02-09,1.314159160725305,1.2741775906822124,1.3514483178083767
2022-02-10,1.3291634083322554,1.2961493501482524,1.3492966130925426
2022-02-11,1.3275887860066171,1.2890928147368181,1.3384697062127497
2022-02-14,1.3545923522836159,1.3205884946977173,1.3567144334063241
2022-02-15,1.339507428227304,1.3038874935589768,1.3466850606041545
2022-02-16,1.3534631498353795,1.315614704820221,1.3626649504073722
2022-02-17,1.357616553934607,1.3219461815729776,1.3619416663276736
2022-02-18,1.3458155776764014,1.3130454773408087,1.3432586583499644
2022-02-21,1.351536619295631,1.3211353197354325,1.3456469496967145
2022-02-22,1.330832812768002,1.2994806373195233,1.321791147433289
2022-02-23,1.3292820617278627,1.3023956290756042,1.322349322606118
2022-02-24,1.2888226330553745,1.270460693846563,1.2778080407045929
2022-02-25,1.2773002890143952,1.2556495871796463,1.2762622378345851
2022-02-28,1.2763962004196747,1.2531931404326528,1.2755287491581742
2022-03-01,1.2904567472813364,1.267858025730402,1.291031590205986
2022-03-02,1.2721095039169532,1.2549683491064263,1.2755607810366272
2022-03-03,1.2733221367389493,1.25368139414443,1.2780214688767249
2022-03-04,1.2645554329648339,1.2467854017059417,1.2733533098677035
2022-03-07,1.2457822690605345,1.2337949944149762,1.2557397144032252
2022-03-08,1.2463371269206296,1.2370012872382816,1.2603654840076168
2022-03-09,1.2654609963075827,1.2571899591399374,1.2811491305933271
2022-03-10,1.3051264683685717,1.2937082611633077,1.3210211922539272
2022-03-11,1.3002048349457564,1.2912080210085737,1.3104060436030225
2022-03-14,1.3313094847802533,1.3217314903780917,1.3446621792431561
2022-03-15,1.341135042031617,1.3375189758142854,1.3535702259132747
2022-03-16,1.3564498135504606,1.3496091904821788,1.371985794460374
2022-03-17,1.370063474701082,1.3623213587586969,1.3875863443757446
2022-03-18,1.3758834254059602,1.3644328063312539,1.397782292051438
2022-03-21,1.370639928260399,1.35695453953886,1.3947360173554177
2022-03-22,1.379849285712441,1.363992691275829,1.4049177094961063
2022-03-23,1.3954171226029846,1.3798528546411528,1.4213904811102809
2022-03-24,1.390400089048182,1.379775848552939,1.4105319741690496
2022-03-25,1.3846361229962556,1.3689449254837254,1.4053463431644426
2022-03-28,1.3955752962618793,1.3779943026121684,1.4152748272201716
2022-03-29,1.4054876601203241,1.3859246334783029,1.4260118814264935
2022-03-30,1.4182524827290937,1.396468893461137,1.4428889718938376
2022-03-31,1.4034276118178919,1.3832003767917649,1.4222191396359278
2022-04-01,1.396103902475585,1.370946869355613,1.4192500214841364
2022-04-04,1.3907338706548362,1.3635552958802297,1.4145362341023084
2022-04-05,1.3955215601903297,1.3699060071183966,1.4209015763128447
2022-04-06,1.4053478565593707,1.384198825422879,1.4258776192094558
2022-04-07,1.3973746802101354,1.3780958850618157,1.413987819558759
2022-04-08,1.401465352039651,1.3797931561071868,1.420102343965789
2022-04-11,1.410970547661438,1.3945569898178947,1.4252534166718605
2022-04-12,1.40803889447894,1.3910248298324783,1.4256256692459313
2022-04-13,1.4109334531916822,1.39390274364508,1.4254031791822388
2022-04-14,1.4071429513379703,1.3888353017448398,1.4259067497855802
2022-04-19,1.4212733526259123,1.4014150998337422,1.4373058886479682
2022-04-20,1.424777150029001,1.4031796469472428,1.4424385100199821
2022-04-21,1.4391277629990404,1.4156630313052343,1.4616446579369222
2022-04-22,1.4169158839541522,1.3896234566749703,1.4334453717522406
2022-04-26,1.4018987957141242,1.376564104914952,1.4181270451092616
2022-04-27,1.3753524087155933,1.3517395662064595,1.3925655429955632
2022-04-28,1.382857860636917,1.3564539371899194,1.402664873768009
2022-04-29,1.3988542852555765,1.3698647213074724,1.4190972839339944
2022-05-02,1.388726328794564,1.3615846854360973,1.403753243844374
2022-05-03,1.385173979852449,1.3561862169880066,1.400432392682805
2022-05-04,1.3949320472705455,1.3663214971912712,1.409507691195333
2022-05-05,1.3869705602966131,1.3650396069667994,1.404700602673093
2022-05-06,1.3528502049137086,1.3452595555433138,1.3521154919917007
2022-05-09,1.3555958253771223,1.3574074732600858,1.3429156959849002
2022-05-10,1.349018164298624,1.3522991154917403,1.3308405226018123
2022-05-11,1.3386848618433886,1.3395121109842736,1.3319074154621886
2022-05-12,1.325149039621764,1.335730110543765,1.3114711004888233
2022-05-13,1.3449502335460228,1.3457546673406604,1.3381549812521563
2022-05-16,1.3556132264769674,1.3594888833575658,1.346739404804064
2022-05-17,1.3641552336596154,1.3719148848597333,1.3591142540755414
2022-05-18,1.3653452062712332,1.3695133144681086,1.3618249089443948
2022-05-19,1.342993361036178,1.350933613958971,1.3397941259257033
2022-05-20,1.3562430236801808,1.3609451371549266,1.3571060652445839
2022-05-23,1.3473612300617845,1.3540115682146077,1.35018062113947
2022-05-24,1.3521289453629053,1.3618884284948691,1.351018082664222
2022-05-25,1.365611854986367,1.378842610000391,1.358136471808779
2022-05-26,1.361504642775581,1.3740407662531497,1.3524763613539867
2022-05-27,1.3772653676631814,1.3864125988436014,1.3762492700470967
2022-05-30,1.3887212185051687,1.3914619951007496,1.3924730178068392
2022-05-31,1.3628010501421164,1.3651835161949584,1.3683701566273985
2022-06-01,1.3805496313946237,1.3855757059690723,1.3905779910338216
2022-06-02,1.3619583500695691,1.3710544572188623,1.3659371652064651
2022-06-03,1.3636212521039963,1.3711474281971112,1.3675820416063884
2022-06-06,1.3560125240220549,1.3643859388697541,1.3598381489910054
2022-06-07,1.3223137025640255,1.3299539171426165,1.3248291239718377
2022-06-08,1.280607611103651,1.2717239720469538,1.296403621927205
2022-06-09,1.2521107537992888,1.2373473019664945,1.2739657066310597
2022-06-10,1.231694986582295,1.2215874941973512,1.2462727684757302
2022-06-14,1.1806892929489528,1.1775436006436912,1.195876484553024
2022-06-15,1.167138078916616,1.162420312138875,1.190656618059186
2022-06-16,1.1624717452803586,1.1558156442472591,1.1890699833233012
2022-06-17,1.137857753609259,1.1302159648569736,1.154870228357059
2022-06-20,1.1448818051421086,1.1345439465827227,1.1630691934894335
2022-06-21,1.174868964516701,1.1659577490346749,1.1877157441048196
2022-06-22,1.1682768836187967,1.1610547636647495,1.1807130821168643
2022-06-23,1.1754175913358273,1.1661294317715607,1.187291297612194
2022-06-24,1.1746425002411962,1.1647690899864112,1.19277277576613
2022-06-27,1.2055876539095907,1.2017729374379327,1.2208327802306174
2022-06-28,1.2016111084052101,1.1963139485670402,1.2208237882083124
2022-06-29,1.2084296214142585,1.2003408661531243,1.2227998266810938
2022-06-30,1.1788914881424866,1.1699500142376817,1.1926035727066964
2022-07-01,1.1790839530719874,1.171174940500866,1.1929105803295845
2022-07-04,1.1932207962597734,1.1831955235583578,1.208361827838982
2022-07-05,1.1931999644317368,1.1812887238817946,1.2111197260747832
2022-07-06,1.205249640955618,1.1937880212973566,1.220219738713909
2022-07-07,1.215611932387442,1.2039473280351614,1.2321006500078207
2022-07-08,1.2123693799717463,1.1997971182269282,1.2287357963221053
2022-07-11,1.2040010091623772,1.1951645483363966,1.2196030945717888
2022-07-12,1.2127790976768598,1.2069829649957768,1.2262832858787223
2022-07-13,1.2213640042039113,1.215677483952357,1.2410484526586407
2022-07-14,1.207755293392752,1.2010582048658436,1.228145261677023
2022-07-15,1.2012345607425192,1.199800822184252,1.2176696108844207
2022-07-18,1.2190326770451587,1.2150446638952155,1.2395016905761236
2022-07-19,1.2181977862043798,1.2232827146163894,1.2277068828511712
2022-07-20,1.235114055177058,1.236256970250678,1.253567639668514
2022-07-21,1.2493861185653115,1.252110790861793,1.268739498996458
2022-07-22,1.2610353233932188,1.2618063970672322,1.2733674058686824
2022-07-25,1.2591060604505893,1.2577689641501555,1.2695433981140816
2022-07-26,1.2602062879240108,1.256456946875508,1.2724686955590288
2022-07-27,1.2709526483568054,1.2757073533205685,1.2803829991586857
2022-07-28,1.2826361248396716,1.2841497781923146,1.3006254561926989
2022-07-29,1.2936096046316652,1.293923433619102,1.3134607295161362
2022-08-01,1.2924760325167852,1.2966242740874563,1.3112127349830933
2022-08-02,1.3013232488333204,1.31004100263559,1.3149946243706752
2022-08-03,1.2882888102115726,1.2955966195374697,1.2980699858849176
2022-08-04,1.293967244291068,1.3053141489021405,1.3044663573450224
2022-08-05,1.297809024144811,1.3063023140180003,1.3072037783566022
2022-08-08,1.299568446729592,1.3121433541755216,1.3127085621754098
2022-08-09,1.2864302802438632,1.294072095093647,1.3081672286378123
2022-08-10,1.2986082716413145,1.3043740561775015,1.3076385202029228
2022-08-11,1.3140015073378783,1.3138582333306537,1.3210972132376824
2022-08-12,1.3168286248858148,1.3165597334212888,1.3172279397317357
2022-08-15,1.318199079017924,1.3145599527453566,1.3235262919878017
2022-08-16,1.3222796773844656,1.3199602182985346,1.3325746211658074
2022-08-17,1.3293790895351167,1.3271151680630857,1.3380468917439856
2022-08-18,1.3261850018996406,1.3305994279809377,1.3379041696619711
2022-08-19,1.31215233530362,1.3158300614273288,1.328868332674972
2022-08-22,1.2935941273134957,1.2989481992485172,1.3092544351684818
2022-08-23,1.2650508839665797,1.2728747659872524,1.2764653554661156
2022-08-24,1.2715346777632837,1.2767705165259216,1.2821669327574226
2022-08-25,1.2830123323867746,1.2869939067795342,1.2955794675135441
